Cases Mean Standard_Deviation
24 0.4988511662 0.0277799710602619
24 0.5002239167 0.0280393077687623
24 0.4996093052 0.0282553385575497
24 0.5002332201 0.0283008007234003
24 0.5002176091 0.0279057817444517
24 0.4987684341 0.0279330742660999
24 0.4999863798 0.0279229194648141
24 0.4997754168 0.0277235672746694
24 0.4995039881 0.0281634558244253
24 0.4999624589 0.0279344346984453
24 0.4991149528 0.0274676802649275
24 0.5002046529 0.0275029387433557
24 0.5001780713 0.0278756296508879
24 0.5000737518 0.027627702267544
25 0.4998352108 0.0291058373174516
25 0.4999511584 0.028778989531006
25 0.4994255812 0.0287757502668262
25 0.5000016625 0.0286408494478167
25 0.4999475056 0.0288084226081034
25 0.499834219 0.0291031792075099
25 0.4997398668 0.028742772508403
25 0.4996043222 0.0285792708290659
25 0.4995215972 0.0284341495908115
25 0.4997827259 0.0289071477099219
25 0.5001355488 0.0284956308070997
25 0.5002534853 0.0289565295489417
25 0.4997950146 0.0289422725808427
25 0.4996186008 0.0287965587111134
25 0.4999073127 0.0291312908929492
25 0.499710629 0.0286617285114817
25 0.4999651165 0.0287656174050966
25 0.4999847188 0.0281532737800914
25 0.5000681074 0.0286608011421537
25 0.5000774069 0.0292578864056518
25 0.4999086393 0.0290639935238527
25 0.5002106352 0.0284333533904994
25 0.4999531534 0.02852030816025
25 0.4998076465 0.0286448261430265
25 0.5000010016 0.0287243610217426
25 0.5001076378 0.0290600993893941
25 0.4999033239 0.0287541567613605
25 0.5002345492 0.028846614210207
25 0.4997524968 0.0286350374943847
25 0.5003803964 0.0290553019154165
25 0.5000096329 0.0287891929888289
25 0.4993029885 0.0287781855086919
26 0.5731930343 0.155595556217554
26 0.4672678303 0.113655104337906
26 0.489076046 0.116371933225915
26 0.5359089768 0.0928325485637475
26 0.5196895283 0.0999949276374523
26 0.5263187187 0.0754304031591019
26 0.478420423 0.0717739278426719
26 0.4773860236 0.0694994952145276
26 0.5155017495 0.064818716407379
26 0.4939246962 0.0738571401036591
26 0.5124339269 0.061382748001778
26 0.4747747944 0.065285271926066
26 0.5193663552 0.059606810645863
26 0.5079857919 0.0700528878818843
26 0.5226204675 0.062139040659931
26 0.5128448883 0.0609816343995225
26 0.5125129595 0.0575774577452365
26 0.4865845361 0.0577464245085897
26 0.4979912743 0.0519322718235678
26 0.5208618367 0.0527402156010344
26 0.5066618502 0.0587890642924192
26 0.5111620831 0.0615639406220759
26 0.5036573448 0.0536479080898962
26 0.4989117141 0.0624835507270282
26 0.503322196 0.0617542600434362
26 0.5057336633 0.0569401097476984
26 0.4830047383 0.0504863564188054
26 0.5053501411 0.0593925722549857
26 0.4958571019 0.0520695213863452
26 0.5111483629 0.0477768571159279
26 0.4928605881 0.050753090972901
26 0.4957306804 0.045440753177805
27 0.49917955 0.0307517084537783
27 0.5012149604 0.0206590139203508
27 0.4982685816 0.0163682235965823
27 0.5011097232 0.0150802864511297
27 0.4991705743 0.0134266421380772
27 0.4996471317 0.0129705397016073
27 0.4970059918 0.0144973837974798
27 0.4981157196 0.0126223222793568
27 0.4988356663 0.0140200298066346
27 0.496898759 0.0137765081936505
27 0.5011578526 0.0121613149495358
27 0.501118698 0.0125711957740429
27 0.4996930205 0.0128709140751072
27 0.4998406515 0.0127416022977316
27 0.4976698323 0.0111908093683973
27 0.5004513688 0.0136304051879886
27 0.4976152176 0.0115454893567098
27 0.49819252 0.0130990137846333
27 0.5000192021 0.0145429147095306
27 0.5033575944 0.0112295151712256
27 0.5011910179 0.0123853130748793
27 0.5008695752 0.0115979285605764
27 0.5001802935 0.0140012551798408
27 0.5008902753 0.0134666487736418
27 0.5010501197 0.0108888405163796
27 0.5035974951 0.0132279147506718
27 0.499049882 0.0103634635714319
27 0.5013371522 0.0135967059775807
27 0.4994182088 0.0133907827891716
27 0.5012730692 0.0135347894035493
27 0.5027024897 0.0112659525951551
27 0.5007997426 0.0128090993958701
28 0.500089026 0.0244364665818122
28 0.5001832888 0.0239690122035723
28 0.5004610976 0.0241057127372275
28 0.4994730633 0.0240837367867126
28 0.5002877859 0.0239825677372459
28 0.5001516202 0.0239044153632365
28 0.5004880292 0.023783460562218
28 0.4998493764 0.0240482555793505
28 0.5000882813 0.0240934654620536
28 0.5007468774 0.0242688485388514
28 0.5002713197 0.0239173160660153
28 0.5008655846 0.0238624042749808
28 0.4996256851 0.0242509533644029
28 0.5003793003 0.0237089585358237
28 0.5003074799 0.0238817198963625
28 0.5006990068 0.0239310717499251
28 0.4998438928 0.0240759546875824
28 0.499897006 0.0240673744580479
28 0.5000259374 0.0241224585442633
28 0.4997326651 0.0235898289779995
28 0.4998309237 0.0240794067124969
28 0.4997618459 0.0239265047576353
28 0.5001398975 0.0242516134641627
28 0.5004541123 0.0243117299164013
28 0.5000187008 0.0243781627764792
28 0.4994374065 0.0242267557653135
28 0.5001269304 0.0235682683159263
28 0.5000920221 0.0237894331178954
28 0.5002411484 0.0243550519624037
28 0.5003945147 0.0237171016047205
28 0.5000221976 0.0240901085518633
28 0.4990294284 0.0240902671496978
29 0.5000738138 0.0250561680066815
29 0.4995531213 0.0250620765750169
29 0.5000381507 0.0250185580136725
29 0.5002715648 0.0250945941272586
29 0.5000448887 0.0249994368268943
29 0.4999503734 0.0247807790294152
29 0.5000810471 0.0249639646329284
29 0.4998381547 0.0247017922514625
29 0.5001443906 0.0249165660050052
29 0.499833918 0.0249526996181355
29 0.4998037406 0.0248733680195018
29 0.4998197047 0.0249344768117217
29 0.4995633427 0.0248842377026032
29 0.4999528731 0.025121363230232
29 0.5005900245 0.0251954978379001
29 0.4997154649 0.0249634705621918
29 0.5000241905 0.025063412553088
29 0.5003586026 0.0250137147628635
29 0.4998566111 0.0248674261107939
29 0.4995254373 0.02472097282159
29 0.4999371576 0.0248779905569437
29 0.499669076 0.0252413912390342
29 0.499621947 0.0250597606475473
29 0.5002608509 0.0248554420626526
29 0.4999945102 0.0248896366857922
29 0.4998558628 0.0253914987837391
29 0.500049877 0.0247053391375318
29 0.4997341693 0.0248768485265216
29 0.499840398 0.0246686336619779
29 0.4995693248 0.0246735746282536
29 0.5000710725 0.0248736642030267
29 0.5002109707 0.0249188427540699
30 0.564942637786 0.252529905821283
30 0.51140198945 0.268482748602423
30 0.5268188388 0.178277372112293
30 0.4761029463 0.154235689562875
30 0.4617425359 0.134024017778717
30 0.5192812074 0.113441517110861
30 0.5051930745 0.127572230975963
30 0.4992702963 0.12752531244189
30 0.5145782324 0.116146021389869
30 0.5203128917 0.119008602435177
30 0.4888831572 0.116558792970359
30 0.4743484892 0.123655864320337
30 0.4953871241 0.123408760865125
30 0.5049990149 0.105126414754115
30 0.4772197791 0.0944870583148253
30 0.4933920725 0.103017392951288
30 0.5141623903 0.0941151211450008
30 0.4903999903 0.095823875448648
30 0.4793108703 0.0922717000264006
30 0.5152217974 0.0982870690211323
30 0.4908465255 0.0943764276896328
30 0.4977019779 0.0878074496568425
30 0.4931316763 0.0811863968910441
30 0.5039227763 0.0945691097178806
30 0.5048772326 0.0882299106029956
30 0.5002900993 0.0868980315049161
30 0.508653474 0.0801304626931573
30 0.51336536 0.0766780626071455
30 0.4925801906 0.0738169516651235
30 0.4800930493 0.0814814108707024
30 0.4989059396 0.0807273240331668
30 0.4929871216 0.0751789507813635
31 0.4997019898 0.053957653057134
31 0.5012801889 0.047776011554612
31 0.4967802233 0.0435732045756556
31 0.5026801777 0.0413050046102758
31 0.5022217631 0.0404719447217147
31 0.4957356833 0.0386855642989438
31 0.4986653582 0.0378660923400845
31 0.4917792916 0.0352647903878313
31 0.4989524881 0.0350819340300815
31 0.500896032 0.0358268830335066
31 0.5002940564 0.0359319574800157
31 0.5020524533 0.0351093389654046
31 0.5006178156 0.0351496364286674
31 0.4999227762 0.0352541238433394
31 0.5028841285 0.0349412814330128
31 0.5003296972 0.0351652327724886
31 0.5016376054 0.0329003533476759
31 0.4961119195 0.0350119769961443
31 0.503003927 0.0343507254312341
31 0.4937050138 0.03479284608078
31 0.4986366482 0.0337978555784477
31 0.5022227475 0.0344086867793197
31 0.4990821915 0.0345502967776569
31 0.500604946 0.034221074383939
31 0.4970257797 0.0340405342349745
31 0.5072514113 0.0328346602557776
31 0.4983653674 0.0339502378341849
31 0.4960366772 0.0330969110973852
31 0.4992346583 0.0343901959619216
31 0.5021692899 0.0338751538108129
31 0.5022950265 0.032897113413187
31 0.5023227451 0.0340874482761107
32 0.5013158352 0.049429325925171
32 0.4985485237 0.0487735942164479
32 0.498854462 0.0486174673029175
32 0.4997881182 0.0487704114508288
32 0.5003099021 0.0488446104777322
32 0.4999752445 0.0489097712693024
32 0.4989574403 0.0490242125488175
32 0.499492082 0.049161064914711
32 0.4991267379 0.0490647005701839
32 0.5002297017 0.0491332301525906
32 0.5006980113 0.0483091849512578
32 0.4991910937 0.0493157313031848
32 0.5003267278 0.0491847316302718
32 0.5005544507 0.0493756703983136
32 0.4998366353 0.0489756075713165
32 0.5001178224 0.0495241597119646
32 0.4994554473 0.0491197720783446
32 0.5005049536 0.0489786817364199
32 0.5000277227 0.0482250587358876
32 0.498591093 0.0490472422030813
32 0.4990168333 0.048916533107411
32 0.4993633713 0.0489969625447711
32 0.5006217797 0.0495144568879864
32 0.5007594015 0.0497893711960465
32 0.5003188101 0.049136324664706
32 0.4994851506 0.0487882528409519
32 0.4995108915 0.0492433493188526
32 0.4991198126 0.0492422919114144
32 0.4998059444 0.049075683832838
32 0.5016098886 0.0491734205217348
32 0.501161377 0.0490127425771377
32 0.4990059455 0.0492026776677784
33 0.4994683177 0.0496155932760819
33 0.5002118758 0.0495715347968124
33 0.4995089147 0.0496813698356587
33 0.5002772233 0.05007534451874
33 0.4996148576 0.0495679181269485
33 0.5004554384 0.0494024857475027
33 0.5004445539 0.0493167828549208
33 0.4997366382 0.0489833798337058
33 0.4999297046 0.0504291797405001
33 0.5007762356 0.0493820145575256
33 0.4999198024 0.049521860208092
33 0.5005089052 0.0506565226128693
33 0.5001920726 0.0495690414300212
33 0.4994406037 0.0493768055067098
33 0.5007396038 0.0500690806628689
33 0.5002415795 0.0500661306914717
33 0.4997257513 0.0500197259788051
33 0.499289115 0.0506380248709649
33 0.500568311 0.0501960848571776
33 0.4995396106 0.0492175401984545
33 0.4996752495 0.0496825397588624
33 0.4994425763 0.0495334360392166
33 0.4998544592 0.0494176678761611
33 0.4997693087 0.049633511500874
33 0.4997881165 0.0494352796448921
33 0.5002316797 0.0496483169817872
33 0.4998811892 0.0496522723101145
33 0.4993505051 0.0495884938133741
33 0.4995861404 0.0496937166753563
33 0.5010762283 0.0502658385675268
33 0.5001000006 0.0498308826728987
33 0.5001257433 0.0495850770973736
34 0.53287513919 0.24443291466982
34 0.4738253735 0.190952900758472
34 0.468718404 0.180961528005085
34 0.4124711294 0.15245888528157
34 0.509155226 0.164223551476332
34 0.4449616784 0.151943404715826
34 0.5038885553 0.147720992619979
34 0.5416547379 0.115093367126601
34 0.4900129369 0.109427730974632
34 0.5187114439 0.110164002753034
34 0.5227293659 0.0974866719579859
34 0.5326034832 0.101770473385739
34 0.4719253689 0.102670900306254
34 0.5233950298 0.102582539280538
34 0.4943766171 0.0970887316365837
34 0.5220193971 0.0792154769700831
34 0.4812761035 0.079432399579045
34 0.4869313262 0.0923199987451496
34 0.5120607011 0.0809197184326668
34 0.5043243833 0.0839031589456183
34 0.4939144211 0.0785450484149397
34 0.5322403267 0.0737213276484003
34 0.5028442667 0.0803006325856138
34 0.5244253733 0.0742175360428206
34 0.492328368 0.071418723838519
34 0.490202504 0.06247135912422
34 0.4968422963 0.0764572592614454
34 0.5151403041 0.0700466700030392
34 0.4974313263 0.0625546995246472
34 0.4909517307 0.0656161522083522
34 0.5022179114 0.0580599630970347
34 0.4953338382 0.0640533282393872
35 0.4995870676 0.0609443908965526
35 0.5005522426 0.0462236789421703
35 0.5023124381 0.040251470436102
35 0.5002392999 0.0377521320169516
35 0.4986417899 0.036245414911417
35 0.4999039885 0.0343590658720537
35 0.5002039762 0.0331251960114248
35 0.4983457699 0.032078944755397
35 0.5010751272 0.030261771278045
35 0.4992318404 0.0300964362837035
35 0.4994238814 0.0289188671191643
35 0.5011736301 0.0299512316992925
35 0.5006527342 0.0290046715236662
35 0.501817413 0.0299194828825304
35 0.4998397998 0.0285311406247324
35 0.4999716428 0.0296145357705992
35 0.5001631818 0.0289276497138109
35 0.4991452738 0.0294545861170237
35 0.5018243772 0.0276497052263967
35 0.499189558 0.0283634991873015
35 0.4998422939 0.0280238570026835
35 0.4989358248 0.0288822270243846
35 0.4990005024 0.0276956486299472
35 0.5003477598 0.026410524728016
35 0.4998298498 0.0248683222239069
35 0.5009407941 0.0247229729811446
35 0.5012900461 0.0245791314799284
35 0.5013029829 0.0253754853964672
35 0.5016771126 0.0251931662334413
35 0.5007049803 0.0256067614555479
35 0.4996860709 0.0254262578661348
35 0.4995636838 0.0237590173829373
36 0.4994193973 0.0348526934792066
36 0.4996417871 0.0347419412775301
36 0.4994059722 0.0345447049115139
36 0.5007666678 0.0346555618490186
36 0.4993064635 0.0343286245763124
36 0.500480603 0.0343851522524466
36 0.4995363233 0.0346591550783375
36 0.5001233796 0.0340154026926823
36 0.49968458 0.0345955572183384
36 0.5002303493 0.0348463261093938
36 0.499562685 0.0340689491669102
36 0.499395521 0.034628113728836
36 0.500432344 0.0344842744716262
36 0.5004900476 0.0347410427671593
36 0.4989940361 0.034514217966122
36 0.4997024879 0.0341719535483821
36 0.5006233842 0.0348230273137262
36 0.5004905472 0.0343592263234568
36 0.4997203916 0.0345927144619215
36 0.4998845825 0.0341541456550173
36 0.500283084 0.0347382868415357
36 0.4991860704 0.0346807598936287
36 0.4997412952 0.0343104204522943
36 0.5001477617 0.0345676864152856
36 0.5001940289 0.0342470847897003
36 0.5000432792 0.0347713907782348
36 0.4997278518 0.0349265623822302
36 0.5014706494 0.0343167426976923
36 0.5007059694 0.0345195781026232
36 0.4997910472 0.0348203039805241
36 0.4993676617 0.034726556684301
36 0.4993248737 0.0347000106099088
37 0.500263187 0.0351851421115245
37 0.4999462743 0.0352066997941826
37 0.4997686628 0.0355094063933395
37 0.500079603 0.0351128648808468
37 0.5001895516 0.0351787195338594
37 0.5003358138 0.035624803577748
37 0.5000427881 0.0353151016998282
37 0.4998074662 0.0354347609954454
37 0.5007383053 0.0354440716769814
37 0.5004701519 0.0354993808819355
37 0.4997796035 0.0353316835632302
37 0.4998348257 0.035113267849997
37 0.500366171 0.0355890493079686
37 0.4999860706 0.0352376605098641
37 0.500258709 0.0349998024987458
37 0.5006318391 0.0355535125639532
37 0.4996447774 0.0350196691167457
37 0.4994676577 0.0354439311956051
37 0.5005651753 0.0352878129377971
37 0.5003412899 0.0353200001000363
37 0.4997313394 0.0352475932115815
37 0.5008208998 0.0353465790176926
37 0.5007318394 0.0349466697615889
37 0.4996850798 0.0354417020406524
37 0.5004497497 0.0351543963727054
37 0.4998666667 0.0354593298595365
37 0.5000547239 0.0352545430013735
37 0.4998457689 0.0351712993483704
37 0.4994995006 0.0352868993929203
37 0.4999298457 0.0355877372653117
37 0.499512442 0.0351107007293077
37 0.5000298519 0.0353766773050478
38 0.60271862029 0.21058668756154
38 0.5002392003 0.184233023250304
38 0.4926720864 0.157013788941152
38 0.528539216 0.154820290030445
38 0.5211126289 0.132504011847971
38 0.5386112995 0.129117137503227
38 0.4467548031 0.125190814784797
38 0.5506495331 0.093788744912795
38 0.4861777289 0.104382393815425
38 0.4487943275 0.0835729840993845
38 0.4914338757 0.101771026846944
38 0.4903053115 0.0977610323233054
38 0.4990943511 0.0963365758259334
38 0.5039202675 0.0917596864464456
38 0.5032797338 0.0865673635034228
38 0.4856312146 0.0871692642657216
38 0.4927650965 0.0812241000646072
38 0.5186312444 0.0756163037666005
38 0.5065548151 0.0814328441458831
38 0.4972209144 0.0671153010919756
38 0.5104624822 0.0625739302272591
38 0.5173063282 0.0577342875152727
38 0.4760943153 0.0618182385511432
38 0.5054717566 0.0591858656900472
38 0.4970554911 0.0607150683757213
38 0.4913817131 0.0672038811069254
38 0.5084375602 0.0613011927476244
38 0.5052362117 0.0548715943904018
38 0.5075960321 0.0565215133281617
38 0.4808920203 0.0605980917383404
38 0.5114428758 0.0638214150401505
38 0.5099252746 0.071001454413125
39 0.5014418605 0.065491653919164
39 0.4979345519 0.0431479766953793
39 0.4991554867 0.0352866880220627
39 0.4998647786 0.0331313159389265
39 0.5003269066 0.0331398050839286
39 0.4995279055 0.0308598022433784
39 0.5007677734 0.0301717859471092
39 0.5000029911 0.0284203093560575
39 0.4989013253 0.0272572139255203
39 0.4993119608 0.0266468247169792
39 0.5006963431 0.0267032537774746
39 0.4993764125 0.0261499398953764
39 0.5005833883 0.0261814585774828
39 0.4991305648 0.0264460669042841
39 0.5008468433 0.0254019314816973
39 0.4995172738 0.0244260563720717
39 0.4984644552 0.024346904111578
39 0.5007242491 0.0230319759687473
39 0.5000757451 0.0229108778133694
39 0.5004956812 0.0224896885676292
39 0.5014641152 0.0222543950177148
39 0.4999033239 0.0216624044985236
39 0.4988804004 0.0218457080660749
39 0.5003627896 0.023248064060407
39 0.4984973411 0.0222129978944963
39 0.5015687701 0.0210418543172164
39 0.4988897024 0.0211191074867983
39 0.5011950146 0.0212899317347876
39 0.5012235859 0.0213736993706962
39 0.4991010035 0.0209612630754509
39 0.5003368755 0.0215877711286235
39 0.5026774051 0.0208104621732719
40 0.4990820658 0.0286466752215889
40 0.500867778 0.0281821110715496
40 0.5003302274 0.0280264049443288
40 0.4998691024 0.028020243973705
40 0.5000083048 0.0278377994357248
40 0.5005455083 0.0277528182825852
40 0.5000126185 0.0281108912721737
40 0.4993016584 0.0280663337929871
40 0.4999863781 0.0281145065633006
40 0.5008531532 0.0283025035109693
40 0.5000179363 0.0280161314766428
40 0.4998252482 0.0278227321430371
40 0.5004983367 0.0280320720122303
40 0.4996152856 0.0280262638911326
40 0.5002820611 0.0281760028364626
40 0.4996956798 0.0285235216722958
40 0.5004136236 0.0278938722787065
40 0.5006740847 0.0278653086335904
40 0.5002681073 0.0282612630596079
40 0.498608312 0.028108920152323
40 0.5011179416 0.0283506983988465
40 0.4994511579 0.028074257675183
40 0.4996083011 0.0279888439085356
40 0.4991940206 0.0277789585091227
40 0.5005092993 0.0277291173919303
40 0.4992302243 0.028349008735196
40 0.4984897022 0.0278332657279347
40 0.5010385361 0.0282125890393939
40 0.5005049808 0.0286149912054748
40 0.4995315652 0.0279487877144863
40 0.4988674471 0.0281555078669472
40 0.4998445164 0.0279184602220547
41 0.5001225892 0.028895976701932
41 0.4998664469 0.0289484785649765
41 0.5002046537 0.0288019208763755
41 0.5000195998 0.0286908214715597
41 0.5004760828 0.0289607370794488
41 0.500012958 0.028672504255357
41 0.4999707591 0.0284730758617886
41 0.5003421936 0.0289492476266022
41 0.4994016605 0.0287109001587382
41 0.5000777419 0.028901136150099
41 0.4999598022 0.028763655303906
41 0.5001425253 0.02878186077572
41 0.5001900312 0.028702509042036
41 0.4995564815 0.0290234667937538
41 0.5000000021 0.0287811055920791
41 0.500020595 0.0287510839858919
41 0.500235549 0.029034530852972
41 0.4998166127 0.0287804398680319
41 0.5000368767 0.0286344254872033
41 0.4994717581 0.0291936401815342
41 0.5002926872 0.0288997590940881
41 0.5000182751 0.0287248893899953
41 0.4999445164 0.0290077082855632
41 0.4998259159 0.0287670315519912
41 0.4998471775 0.0290069390311041
41 0.5004019946 0.0288466070935258
41 0.5005774061 0.0285350841455269
41 0.499629233 0.0288057411518336
41 0.4999548176 0.0287984279366373
41 0.5001242508 0.028978438317384
41 0.4995960138 0.0290310793882738
41 0.5003538197 0.0289122141263197
42 0.59613939004 0.228973988917094
42 0.4491608496 0.174701760590183
42 0.4769695787 0.160567138401666
42 0.4997079866 0.136313909490582
42 0.4747488708 0.137528359853549
42 0.4585807983 0.130324122601338
42 0.438818697 0.114493182635404
42 0.5415581072 0.114077351680895
42 0.5116708219 0.114201918891665
42 0.4786650846 0.118132883441357
42 0.4770875333 0.116127956723661
42 0.4911157077 0.120157605105467
42 0.4899992522 0.100740409054445
42 0.496477309 0.0970424458210675
42 0.4808077183 0.0942174472696758
42 0.4829047306 0.0929053052933458
42 0.5049651088 0.0868752476301348
42 0.5050623525 0.0791728299130509
42 0.4843673362 0.0795426797284666
42 0.5084289303 0.083606097912228
42 0.5300017678 0.0747449619115054
42 0.5051453915 0.0799168120328769
42 0.5010753113 0.0796941009256446
42 0.4969797962 0.078432852901575
42 0.5190533917 0.0738053105165537
42 0.4753376594 0.0642889123038795
42 0.501551112 0.0700355278325975
42 0.5114339134 0.0750743655900599
42 0.4956668365 0.0669864283247431
42 0.4807042387 0.0550751906081747
42 0.5174705868 0.0621844207851509
42 0.4816112203 0.061831559022144
43 0.5034324187 0.0648150274609837
43 0.500583791 0.0517032060398676
43 0.5004384073 0.0397010227305317
43 0.5000997488 0.0337093601491702
43 0.5005034926 0.0308306499559548
43 0.5009491285 0.0284082114533841
43 0.5019580997 0.0269320041452078
43 0.5009827919 0.0254407171083933
43 0.4999017491 0.0243262611936301
43 0.5014553655 0.0238635157412998
43 0.5009102236 0.0223721978764936
43 0.4998017472 0.0225730556953912
43 0.5010201993 0.021746920116077
43 0.5006880288 0.0222602594020832
43 0.5011162071 0.0217932631070451
43 0.5008226951 0.0213818034483344
43 0.4999104746 0.0215774239406781
43 0.4994613456 0.0213832596505278
43 0.5010643358 0.0206644341268474
43 0.5003556103 0.0203468705593855
43 0.4993192018 0.0212170161525253
43 0.4996917759 0.0210689959767006
43 0.4986366584 0.0206505618864411
43 0.5001416476 0.0211666010322428
43 0.4992152094 0.0199653476870897
43 0.4996207028 0.0200269202719946
43 0.5001743135 0.0202945785348306
43 0.498933667 0.0200465773356401
43 0.5012591068 0.019215160692933
43 0.5003758078 0.019580044781645
43 0.4999503703 0.0204594100043269
43 0.5006234445 0.019177587394924
44 0.4992668379 0.0244960825650945
44 0.4999012472 0.0241272215177651
44 0.5010236926 0.0241209173918217
44 0.500367829 0.0240331229832245
44 0.5003922673 0.02426092141956
44 0.4994314152 0.0244446444882192
44 0.4997286772 0.0244343093128199
44 0.4997768082 0.0241718716967293
44 0.5002256834 0.0244795305925618
44 0.5000982525 0.0242587667184095
44 0.5001032379 0.0241256813506141
44 0.499545385 0.0244703746264868
44 0.4993296733 0.0239867231983226
44 0.4993927688 0.0240852483170715
44 0.500434662 0.0242012416349249
44 0.4996122189 0.0242205332082899
44 0.4996810501 0.0241200004347655
44 0.4997187017 0.0242871650036291
44 0.5000593499 0.0243241281453925
44 0.4997982549 0.0241219369631423
44 0.4998995018 0.0241089826702774
44 0.5003314187 0.0239980237291715
44 0.4998087261 0.0241725623026254
44 0.5002331613 0.0243151358888124
44 0.5004418912 0.0239343768294766
44 0.5004261832 0.0243456184592681
44 0.5001463854 0.0241372647463918
44 0.4996406518 0.0243694503691586
44 0.4995713246 0.0240399082932134
44 0.5004296757 0.0239069626357088
44 0.5008443858 0.0241250202376932
44 0.500714714 0.0242306508559034
45 0.4998344127 0.0249633172386591
45 0.5001820422 0.0249644751705273
45 0.5003229436 0.024849651815753
45 0.5001915147 0.0248292336482691
45 0.5004775577 0.0250094159455007
45 0.4998396492 0.0251245982583066
45 0.5000177081 0.0249407033519238
45 0.499792024 0.0246941206602937
45 0.4998104786 0.0249774225962467
45 0.5000416506 0.0248486868658329
45 0.4999391524 0.0246937341132527
45 0.4998601009 0.0247192635473784
45 0.5000476284 0.0248631210955659
45 0.4999289283 0.0249870555001348
45 0.4999792992 0.025218556081738
45 0.5001793012 0.0252465163936667
45 0.4998760599 0.0248794556897383
45 0.5003044857 0.024780746535871
45 0.4998660842 0.0248848332058883
45 0.4999745599 0.0249198215022175
45 0.5000059877 0.0250028316939426
45 0.4998271766 0.0247773134986954
45 0.4997553609 0.0250748362624287
45 0.5003204496 0.0250107304893404
45 0.4996491239 0.0246429284647479
45 0.4999057362 0.025267053102692
45 0.5004601005 0.0250700190374968
45 0.5001266793 0.0248649441689521
45 0.5004476299 0.025025208771963
45 0.4998386545 0.0250255559203995
45 0.4999952648 0.0249417577373485
45 0.5001219444 0.0250298818698081
46 0.49875544065 0.252074822333934
46 0.46367224075 0.20147405855125
46 0.5037673305 0.154048978686024
46 0.4520177737 0.15636432601083
46 0.5028227751 0.14833711835641
46 0.479881168 0.144942451440932
46 0.517206948 0.135973123678948
46 0.5051217873 0.144812612771155
46 0.4941475189 0.121585571508403
46 0.4834583993 0.107257750852832
46 0.520216852 0.110083391042159
46 0.4838633502 0.106084556655425
46 0.5134227857 0.0841866316928297
46 0.4993504944 0.0925949388805652
46 0.4913118725 0.0833542568495391
46 0.5076445622 0.0947215987059724
46 0.5016306947 0.0864992447131898
46 0.4901999902 0.0998984266567905
46 0.5032940627 0.0857906131199254
46 0.5036792116 0.0740191290166364
46 0.4743623506 0.0736622893025733
46 0.4988643553 0.0794227849010421
46 0.5053524806 0.0849058892201445
46 0.5027782206 0.0934323775892026
46 0.5059138673 0.0843934293930088
46 0.488188107 0.0805390595606184
46 0.4942069249 0.0868039290840761
46 0.5029356465 0.0875734247290936
46 0.4806890894 0.0837006066321199
46 0.5054089164 0.0838614242165656
46 0.5226564583 0.0798647233321994
46 0.5041356476 0.0784719748825121
47 0.4993198004 0.0743015109319254
47 0.4999683165 0.0600550727073868
47 0.500184158 0.0555040378397976
47 0.5005990123 0.0511288514960808
47 0.4993633684 0.0494708866449675
47 0.5008287126 0.046500581611892
47 0.4995881185 0.0478877048543619
47 0.5003346515 0.0475200254583897
47 0.4999643594 0.0477436858998272
47 0.4988663389 0.0480909954514813
47 0.4999287167 0.0466100378556393
47 0.5001950508 0.0452995714857381
47 0.499658418 0.0440313225793353
47 0.5004722787 0.0446496602269767
47 0.5002990053 0.0440035734189535
47 0.5003980193 0.0448132275680924
47 0.4998693086 0.0442060031089834
47 0.4992594091 0.0433722220277391
47 0.5001524755 0.0432095724788152
47 0.4996861376 0.0432946078475037
47 0.5005920792 0.0422911837178927
47 0.5000514829 0.0426769621025365
47 0.5001029682 0.0435095347766698
47 0.5003742583 0.0426765013644564
47 0.5001613842 0.0421754759249963
47 0.5004940591 0.0416691433872436
47 0.4996069328 0.0415283451354813
47 0.5002316778 0.0419319956545827
47 0.5008514834 0.0412024388029745
47 0.4996603972 0.0419268165787992
47 0.4993366377 0.042554965201588
47 0.4994643594 0.0407274596720096
48 0.4997693065 0.0490994945532589
48 0.4999693099 0.0494470245477615
48 0.499105946 0.0497223091857343
48 0.500019804 0.0493702412788572
48 0.4992505006 0.0492587856328635
48 0.5006277189 0.0491219753508134
48 0.4996297156 0.0491395555377596
48 0.5003019799 0.0490813311393114
48 0.4983356596 0.0491291221139997
48 0.4990980224 0.0494774610755923
48 0.500204947 0.0492363924375092
48 0.5004316826 0.0488834103212605
48 0.50068218 0.0498587655930133
48 0.500623755 0.049047325001922
48 0.4974138783 0.049193366764539
48 0.4987960504 0.0494113484519138
48 0.5005445488 0.04884697303238
48 0.5002861344 0.0494549307928027
48 0.5007891012 0.048842031003475
48 0.4981891191 0.0495351351327073
48 0.5004207877 0.0486638053727179
48 0.5005742494 0.0492617391139884
48 0.5003326738 0.0492575949362358
48 0.4988752575 0.0493202736252734
48 0.5019346431 0.0492473905408442
48 0.501248508 0.0488535183067692
48 0.5000267322 0.0499147186573554
48 0.5000910887 0.0498885132503712
48 0.4998277212 0.0494520887407332
48 0.5013326676 0.0491615769912921
48 0.5003405881 0.0486408555577097
48 0.5013574212 0.0496561691027972
49 0.5000782196 0.0497460514535043
49 0.4998633682 0.0491481427418445
49 0.5003089054 0.0498870479966818
49 0.4992118902 0.0502758607235888
49 0.4997900998 0.0495622479333662
49 0.5009683141 0.0492645245308992
49 0.4997861407 0.0492968489592553
