#Dataset
#N:3,n:1000,s:10
0.05	0.003
0.15	0.029
0.25	0.101
0.35	0.143
0.45	0.194
0.55	0.226
0.65	0.188
0.75	0.078
0.85	0.035
0.95	0.003


#Dataset
#N:10,n:998,s:10
0.05	0
0.15	0
0.25	0.012024
0.35	0.130261
0.45	0.366733
0.55	0.361723
0.65	0.12024
0.75	0.00901804
0.85	0
0.95	0


